,DataYear,BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Latitude,Longitude,ENERGYSTARQuintile,ENERGYSTARScore
627,2015,Campus,K-12 School,1915.0,1.0,105274.0,84.0,89.0,175.6,183.5,8840733.0,4404503.0,4436230.0,1121.0,10.6,41.78535521,-87.60906724999998,quin0,18.0
628,2015,NonResidential,Office,1961.0,1.0,100440.0,79.4,82.2,175.2,178.1,7973913.0,4412975.0,3560938.0,1076.0,10.7,41.9060185,-87.64946369,quin3,76.0
629,2015,Multifamily Housing,Multifamily Housing,1974.0,1.0,262612.0,82.3,83.9,121.6,123.3,21611110.0,4418410.0,17192700.0,1801.0,6.9,41.85331733,-87.70144548,quin3,75.0
630,2015,NonResidential,Office,1921.0,1.0,94322.0,91.6,95.2,194.7,198.4,8640864.0,4443628.0,4197236.0,1116.0,11.8,41.87700657,-87.64871891,quin3,78.0
631,2015,Campus,K-12 School,1920.0,1.0,117576.0,82.5,83.4,165.7,166.6,9703613.0,4448317.0,5255296.0,1173.0,10.0,41.93420309,-87.77689139999998,quin1,33.0
632,2015,Campus,K-12 School,1917.0,1.0,218950.0,86.4,88.2,133.2,135.2,18913608.0,4449183.0,14464425.0,1662.0,7.6,41.97462468,-87.68031709,quin2,58.0
633,2015,Campus,K-12 School,1927.0,1.0,96700.0,46.3,46.7,145.4,146.8,4477919.0,4477919.0,6267428.2,900.0,9.3,41.7745103,-87.67580793,quin2,42.0
634,2015,NonResidential,Office,1987.0,1.0,193449.0,43.5,44.0,94.2,94.8,8410954.0,4495290.0,3915664.0,1111.0,5.7,41.97798769,-87.83747798999998,quin4,98.0
635,2015,Campus,K-12 School,1978.0,1.0,154984.0,77.0,77.8,141.5,142.4,11932195.0,4496255.0,7435940.0,1298.0,8.4,41.79939552,-87.62577915999998,quin2,52.0
636,2015,Campus,K-12 School,1953.0,1.0,132724.0,53.7,55.3,127.2,128.9,7122082.0,4497200.0,2624882.0,1043.0,7.9,41.90028983,-87.62906230999998,quin3,66.0
637,2015,NonResidential,Office,1920.0,1.0,150246.0,68.9,71.90000000000002,135.2,137.8,10350400.0,4520378.0,5830022.0,1218.0,8.1,41.89472315,-87.63667040999998,quin4,91.0
638,2015,Campus,K-12 School,1980.0,1.0,67900.0,67.1,69.9,210.8,219.6,4558500.0,4558500.0,6267428.2,916.0,13.5,41.85046517,-87.70460889,quin0,15.0
639,2015,NonResidential,Retail Store,1990.0,1.0,74536.0,94.1,96.3,226.9,227.9,7014562.0,4567631.0,2446931.0,1048.0,14.1,41.80943319,-87.67500217,quin1,25.0
640,2015,Multifamily Housing,Multifamily Housing,1905.0,1.0,257529.0,38.0,39.3,77.09999999999998,78.2,9790409.0,4576209.0,5214200.0,1196.0,4.6,41.89198248,-87.6407554,quin4,91.0
641,2015,Multifamily Housing,Multifamily Housing,1960.0,1.0,289267.0,108.2,113.6,146.7,152.5,31301017.0,4583742.0,26717275.0,2340.0,8.1,41.83920388,-87.61661637,quin1,36.0
642,2015,NonResidential,Office,1975.0,1.0,51000.0,90.4,90.8,283.9,285.0,4611083.0,4611083.0,6267428.2,926.0,18.2,41.99694711,-87.72925848,quin1,22.0
643,2015,NonResidential,Senior Care Community,2009.0,2.0,144411.0,72.0,74.7,142.6,145.4,10402483.0,4626283.0,5776200.0,1236.0,8.6,41.72738,-87.54561099999998,quin3,77.0
644,2015,Campus,K-12 School,1926.0,1.0,177004.0,70.1,73.59999999999998,128.3,132.0,12406199.0,4632752.0,7773447.0,1344.0,7.6,41.90595742,-87.76786207,quin2,45.0
645,2015,NonResidential,Senior Care Community,1998.0,1.0,88568.0,114.7,115.5,229.9,230.1,10159686.0,4637085.0,5522601.0,1225.0,13.8,41.98896409,-87.81119146,quin1,31.0
646,2015,Multifamily Housing,Multifamily Housing,1960.0,1.0,289267.0,112.6,118.0,152.0,157.5,32575628.0,4667149.0,27908479.0,2420.0,8.4,41.84146488,-87.61667463,quin1,40.0
647,2015,Campus,K-12 School,1990.0,1.0,102055.0,62.2,62.6,160.8,159.6,6343169.0,4667398.0,1675771.0,1027.0,10.1,41.880825,-87.65950999999998,quin2,46.0
648,2015,Multifamily Housing,Multifamily Housing,1969.0,1.0,293776.0,104.1,110.2,142.5,149.0,30575967.0,4674703.0,25901264.0,2315.0,7.9,41.90808621,-87.63117011999998,quin2,42.0
649,2015,NonResidential,Office,1995.0,1.0,85641.0,75.09999999999998,76.59999999999998,193.7,194.5,6428297.0,4706107.0,1722190.0,1037.0,12.1,41.770346,-87.64317099999998,quin3,71.0
650,2015,Campus,K-12 School,1980.0,1.0,78450.0,83.6,86.3,213.6,218.1,6558547.0,4721536.0,1837011.0,1046.0,13.3,41.76065192,-87.67681265,quin0,5.0
651,2015,NonResidential,Office,1908.0,1.0,69803.0,68.5,69.8,214.5,218.7,4778099.0,4762596.0,89371.6,958.0,13.7,41.85175985,-87.64626343,quin2,54.0
652,2015,NonResidential,Office,1972.0,1.0,50560.0,107.0,107.7,336.1,338.3,4771303.0,4771303.0,6267428.2,959.0,21.5,41.98602303,-87.83420397,quin1,22.0
653,2015,NonResidential,Medical Office,1991.0,1.0,96180.0,116.3,121.6,225.9,231.4,11186790.0,4774241.0,6412549.0,1300.0,13.5,41.93320344,-87.63984213,quin1,36.0
654,2015,Multifamily Housing,Multifamily Housing,1960.0,1.0,289267.0,112.7,118.1,152.9,158.6,32598527.0,4779011.0,27819516.0,2438.0,8.4,41.8426876,-87.61626372,quin1,38.0
655,2015,Multifamily Housing,Multifamily Housing,1970.0,1.0,279147.0,95.4,99.8,135.9,140.6,26626200.0,4780901.0,21845299.0,2121.0,7.6,41.94030774,-87.64275861999998,quin3,65.0
656,2015,NonResidential,Senior Care Community,1973.0,1.0,80000.0,173.7,174.3,307.3,307.3,13894193.0,4782078.0,9112115.0,1445.0,18.1,42.01176336,-87.69201067999998,quin0,8.0
657,2015,Campus,K-12 School,1990.0,1.0,100000.0,86.3,88.0,190.6,190.1,8634236.0,4783037.0,3851199.0,1166.0,11.7,41.70455455,-87.62936100999998,quin0,19.0
658,2015,NonResidential,Office,1908.0,1.0,119829.0,82.1,85.2,169.8,172.6,9834917.0,4796924.0,5037993.0,1231.0,10.3,41.88463844,-87.64232477,quin3,80.0
659,2015,Multifamily Housing,Multifamily Housing,1960.0,1.0,289267.0,128.4,134.4,169.5,175.8,37151668.0,4799241.0,32352427.0,2683.0,9.3,41.84050662,-87.61620503,quin1,23.0
660,2015,NonResidential,Office,1904.0,1.0,67289.0,93.3,96.9,247.3,254.8,6279939.0,4807013.0,1472926.0,1044.0,15.5,41.87685357,-87.64987929,quin2,51.0
661,2015,Multifamily Housing,Multifamily Housing,1963.0,1.0,538980.0,109.1,115.2,133.2,139.6,58819854.0,4809224.0,54010630.0,3835.0,7.1,41.79535144,-87.59076509,quin2,58.0
662,2015,Campus,K-12 School,1907.0,1.0,150436.0,92.5,97.0,164.1,168.8,13918957.0,4816499.0,9102458.0,1451.0,9.6,41.91901757,-87.74788078999998,quin1,24.0
663,2015,Campus,K-12 School,2010.0,1.0,105599.0,66.3,67.0,165.3,165.3,7001955.0,4835657.0,2166298.0,1087.0,10.3,41.94003811,-87.72420395,quin1,23.0
664,2015,Multifamily Housing,Multifamily Housing,1968.0,1.0,400000.0,88.8,88.3,118.6,117.8,35539720.0,4838305.0,30701415.0,2603.0,6.5,42.00894704,-87.70638311,quin3,68.0
665,2015,NonResidential,Office,1905.0,1.0,112671.0,82.5,85.8,176.5,179.9,9300597.0,4844259.0,4456338.0,1210.0,10.7,41.8902394,-87.63405731,quin3,77.0
666,2015,Multifamily Housing,Multifamily Housing,1910.0,2.0,287827.0,42.9,43.9,80.59999999999998,80.7,12347394.0,4891041.0,7456353.0,1379.0,4.8,41.89494211,-87.6420968,quin4,99.0
667,2015,NonResidential,Retail Store,1977.0,1.0,96268.0,78.59999999999998,80.3,190.4,191.0,7570415.0,4967715.0,2602700.0,1136.0,11.8,41.76348715,-87.72390353,quin3,61.0
668,2015,Campus,K-12 School,1927.0,1.0,140166.0,67.2,70.0,144.7,147.7,9424261.0,4970049.0,4454212.0,1235.0,8.800000000000002,41.799519,-87.75999199999998,quin1,31.0
669,2015,Campus,K-12 School,1946.0,1.0,115458.0,76.9,79.0,170.8,173.0,8878502.0,4974597.0,3903905.0,1207.0,10.5,41.92104626,-87.76524048999998,quin0,15.0
670,2015,Multifamily Housing,Multifamily Housing,1960.0,1.0,313992.0,110.2,115.9,148.9,154.9,34599668.0,4991565.0,29608103.0,2576.0,8.2,41.9109805,-87.62673635,quin1,32.0
671,2015,NonResidential,Medical Office,2013.0,1.0,108060.0,84.7,86.6,185.6,186.6,9154255.0,4995165.0,4159090.0,1225.0,11.3,41.86174002,-87.69294361,quin4,83.0
672,2015,NonResidential,Office,1902.0,1.0,192000.0,144.4,154.9,206.1,217.1,27733515.0,5004230.0,22729285.0,2213.0,11.5,41.88116139,-87.63181346999998,quin3,78.0
673,2015,NonResidential,Supermarket/Grocery Store,2012.0,1.0,95862.0,157.4,161.6,274.5,278.9,15090527.0,5010884.0,10079643.0,1542.0,16.1,41.88105,-87.64738199999998,quin4,100.0
674,2015,Multifamily Housing,Multifamily Housing,1923.0,1.0,359018.0,92.7,97.6,126.5,131.2,33270402.0,5019502.0,28250900.0,2509.0,7.0,41.79381936,-87.58493468,quin2,42.0
675,2015,NonResidential,Hotel,1990.0,1.0,95526.0,176.1,179.3,295.2,297.3,16825304.0,5041104.0,11784200.0,1639.0,17.2,41.89857555,-87.62561977,quin0,17.0
676,2015,Campus,K-12 School,1898.0,1.0,266099.0,55.2,58.6,97.6,101.1,14697535.0,5042233.0,9655302.0,1526.0,5.7,41.95525436,-87.66860456,quin4,91.0
677,2015,Multifamily Housing,Multifamily Housing,1966.0,2.0,250300.0,93.6,96.8,140.6,143.5,23434910.0,5066349.0,18368561.0,1994.0,8.0,41.853983,-87.630083,quin2,60.0
678,2015,Campus,K-12 School,2000.0,1.0,102700.0,86.4,89.0,194.0,196.8,8871522.0,5076162.0,3795360.0,1222.0,11.9,41.896696,-87.765572,quin1,22.0
679,2015,Campus,K-12 School,2000.0,1.0,98776.0,85.7,88.5,197.5,200.4,8465174.0,5080581.0,3384593.0,1201.0,12.2,41.75376157,-87.70893327999998,quin0,18.0
680,2015,Campus,K-12 School,1906.0,1.0,164398.0,62.7,65.4,130.4,133.3,10302454.0,5084167.0,5218287.0,1299.0,7.9,41.77474971,-87.70858341999998,quin2,46.0
681,2015,NonResidential,Bank Branch,1972.0,1.0,91339.0,133.8,136.9,258.0,260.2,12224777.0,5132678.0,7092099.0,1408.0,15.4,41.69442889,-87.59918519999998,quin2,43.0
682,2015,NonResidential,Office,1951.0,1.0,84100.0,135.8,141.1,270.8,276.4,11424781.0,5158896.0,6265885.0,1369.0,16.3,41.897777,-87.626051,quin1,36.0
683,2015,NonResidential,Hotel,1926.0,1.0,73450.0,126.9,126.9,280.5,280.5,9319911.0,5175359.0,4144552.0,1260.0,17.2,41.9052343,-87.63045029,quin1,29.0
684,2015,NonResidential,Office,1910.0,1.0,109032.0,73.09999999999998,75.2,176.0,178.2,7967711.0,5177986.0,2789725.0,1189.0,10.9,41.89558797,-87.63659115,quin4,83.0
685,2015,NonResidential,Office,1912.0,1.0,125516.0,94.8,98.8,186.3,190.5,11899961.0,5212164.0,6687797.0,1402.0,11.2,41.87801775,-87.64319149,quin4,83.0
686,2015,NonResidential,Worship Facility,1925.0,1.0,145300.0,87.2,90.1,166.8,169.8,12671426.0,5228426.0,7443000.0,1446.0,10.0,41.91180513,-87.63261624,quin1,21.0
687,2015,Multifamily Housing,Multifamily Housing,1950.0,1.0,295000.0,54.9,56.0,94.8,96.0,16190458.0,5252003.0,10938455.0,1636.0,5.5,41.99162081,-87.65589516999998,quin4,95.0
688,2015,Campus,K-12 School,1919.0,1.0,165513.0,95.6,97.3,166.9,168.7,15826319.0,5268602.0,10557717.0,1619.0,9.8,41.93560317,-87.74994734,quin1,39.0
689,2015,Multifamily Housing,Multifamily Housing,1966.0,1.0,325680.0,71.90000000000002,74.5,109.3,112.1,23407157.0,5270237.0,18136920.0,2022.0,6.2,41.77724863,-87.64053938,quin4,90.0
690,2015,Multifamily Housing,Multifamily Housing,1973.0,2.0,312210.0,83.9,85.6,123.6,125.4,26186340.0,5303040.0,20883300.0,2175.0,7.0,41.83535807,-87.62022238999998,quin2,46.0
691,2015,Multifamily Housing,Multifamily Housing,1927.0,1.0,298652.0,54.9,56.6,95.0,97.3,16405381.0,5328282.0,11077099.0,1659.0,5.6,41.86060829,-87.65969909999998,quin4,94.0
692,2015,NonResidential,Office,1917.0,1.0,80000.0,66.8,68.1,209.8,213.8,5345444.0,5345444.0,6267428.2,1074.0,13.4,41.87421567,-87.63141903999998,quin3,66.0
693,2015,NonResidential,Office,1924.0,1.0,165487.0,76.4,79.3,148.3,150.4,12635563.0,5394519.0,7241044.0,1468.0,8.9,41.96873677,-87.65917186,quin4,90.0
694,2015,NonResidential,Office,1917.0,1.0,82717.0,159.7,161.5,304.8,304.1,13211495.0,5426895.0,7784600.0,1504.0,18.2,41.89555178,-87.62318088,quin2,43.0
695,2015,Campus,Residence Hall/Dormitory,1920.0,1.0,104000.0,154.5,160.4,272.1,277.0,16071932.0,5463370.0,10608562.0,1661.0,16.0,41.88445958,-87.66693780999998,quin0,17.0
696,2015,Multifamily Housing,Multifamily Housing,2006.0,1.0,358000.0,17.7,82.7,48.1,156.05,5489106.0,5489106.0,6267428.2,1103.0,3.1,41.85994896,-87.62127871,quin4,100.0
697,2015,Multifamily Housing,Multifamily Housing,1969.0,1.0,289148.0,124.2,125.4,170.1,171.4,35905456.0,5495446.0,30410010.0,2719.0,9.4,41.80086685,-87.58562562,quin0,19.0
698,2015,NonResidential,Senior Care Community,1963.0,1.0,72786.0,267.4,277.4,438.6,446.6,19465128.0,5496937.0,13968191.0,1846.0,25.4,41.74785085,-87.6824488,quin0,1.0
699,2015,NonResidential,Office,1910.0,1.0,77969.0,70.6,70.6,221.6,221.6,5501775.0,5501775.0,6267428.2,1105.0,14.2,41.87993535,-87.64144915999998,quin2,54.0
700,2015,Campus,K-12 School,1985.0,1.0,90799.0,67.2,68.1,197.2,199.8,6097377.0,5504836.0,592541.0,1138.0,12.5,41.914723,-87.723994,quin0,19.0
701,2015,NonResidential,Office,1937.0,1.0,55532.0,99.2,101.2,311.6,317.7,5510441.0,5510441.0,6267428.2,1107.0,19.9,41.8826032,-87.65710133,quin0,14.0
702,2015,NonResidential,Hotel,2012.0,1.0,106200.0,88.0,89.7,201.6,203.4,9344438.0,5549321.0,3795117.0,1317.0,12.4,41.89145765,-87.62213489,quin2,49.0
703,2015,Multifamily Housing,Multifamily Housing,1963.0,1.0,381380.0,91.0,92.4,126.1,127.5,34716300.0,5573181.0,29143119.0,2668.0,7.0,41.99444431,-87.65487158,quin2,49.0
704,2015,Multifamily Housing,Multifamily Housing,2003.0,1.0,278000.0,74.9,78.9,120.6,124.8,20831831.0,5581367.0,15250464.0,1931.0,6.9,41.89367088,-87.64108373,quin2,59.0
705,2015,Multifamily Housing,Multifamily Housing,1926.0,1.0,391234.0,62.2,65.2,95.1,98.1,24323837.0,5582837.0,18741000.0,2117.0,5.4,41.95173082,-87.64536545999998,quin4,91.0
706,2015,Campus,K-12 School,1928.0,1.0,128128.0,91.6,95.3,187.7,191.6,11732798.0,5615534.0,6117264.0,1453.0,11.3,41.76761622,-87.69134558,quin0,17.0
707,2015,Campus,K-12 School,1963.0,2.0,241936.0,71.90000000000002,75.9,124.2,128.4,17407078.0,5635413.0,11771665.0,1758.0,7.3,41.68539508,-87.72369345,quin3,71.0
708,2015,Campus,K-12 School,2003.0,1.0,106650.0,53.0,53.0,166.4,166.4,5653135.0,5653135.0,6267428.2,1136.0,10.6,41.87814763,-87.76599426,quin0,19.0
709,2015,NonResidential,Office,1927.0,1.0,122500.0,47.5,47.1,146.5,145.2,5818894.0,5665404.0,153490.0,1146.0,9.4,41.87705505,-87.6340282,quin4,87.0
710,2015,Multifamily Housing,Multifamily Housing,2008.0,1.0,304143.0,75.3,78.09999999999998,118.2,120.1,22906912.0,5685692.0,17221220.0,2057.0,6.8,41.90876793,-87.65062844,quin3,68.0
711,2015,Campus,K-12 School,1957.0,1.0,185689.0,100.6,102.0,184.6,186.0,18689132.0,7013209.0,11675923.0,2029.0,10.9,41.98818241,-87.7006023,quin1,32.0
712,2015,Campus,K-12 School,1934.0,1.0,250844.0,81.09999999999998,82.5,132.6,134.1,20338797.0,5699968.0,14638829.0,1923.0,7.7,41.94253753,-87.77737003,quin3,75.0
713,2015,NonResidential,Office,1920.0,1.0,113151.0,50.9,52.3,159.9,164.3,5761479.0,5761479.0,6267428.2,1158.0,10.2,41.88592549,-87.64270985,quin4,82.0
714,2015,NonResidential,Office,2001.0,1.0,93852.0,127.4,130.0,272.2,275.3,11955064.0,5762370.0,6267428.2,1569.0,16.7,41.78575242,-87.59031145999998,quin1,39.0
715,2015,Campus,K-12 School,2003.0,1.0,112380.0,110.4,114.1,223.5,226.3,12411832.0,5783173.0,6628659.0,1514.0,13.5,41.884874,-87.766614,quin0,7.0
716,2015,NonResidential,Office,1970.0,1.0,130007.0,55.2,56.7,151.1,153.8,7180297.0,5790324.0,1389973.0,1237.0,9.5,41.89575232,-87.638901,quin3,80.0
717,2015,Multifamily Housing,Multifamily Housing,1974.0,1.0,269311.0,80.4,82.7,129.4,131.5,21643101.0,5800311.0,15842790.0,2007.0,7.5,41.97711174,-87.65609494999998,quin3,64.0
718,2015,NonResidential,Hotel,1987.0,1.0,177137.0,93.1,95.5,166.2,168.8,16486120.0,5804320.0,10681800.0,1734.0,9.8,41.89981331,-87.62141411,quin3,69.0
719,2015,NonResidential,Office,1951.0,1.0,139171.0,91.0,94.9,182.7,186.9,12661573.0,5807425.0,6854148.0,1531.0,11.0,41.88268681,-87.63674118999998,quin4,85.0
720,2015,Campus,K-12 School,1901.0,1.0,163308.0,74.7,77.7,152.8,156.1,12191213.0,5814884.0,6376329.0,1507.0,9.2,41.79758019,-87.70526137,quin2,46.0
721,2015,Multifamily Housing,Multifamily Housing,1955.0,1.0,313424.0,19.2,19.1,59.0,58.5,6026364.0,5820811.0,205553.0,1180.0,3.8,41.94435889,-87.64163127,quin4,100.0
722,2015,Multifamily Housing,Multifamily Housing,1989.0,1.0,278070.0,92.5,95.9,141.0,144.5,25724132.0,5835840.0,19888292.0,2229.0,8.0,41.96853167,-87.65354800999998,quin3,72.0
723,2015,Multifamily Housing,Multifamily Housing,1959.0,1.0,295050.0,100.4,101.8,146.8,148.0,29634824.0,5837935.0,23796889.0,2437.0,8.3,41.99407784,-87.65485857,quin1,34.0
724,2015,NonResidential,Retail Store,2005.0,1.0,103699.0,92.4,95.3,214.8,217.9,9582205.0,5845087.0,3737118.0,1373.0,13.2,41.810999,-87.683897,quin2,50.0
725,2015,NonResidential,Senior Care Community,1998.0,1.0,97826.0,141.2,143.6,273.4,274.1,13808181.0,5859581.0,7948600.0,1600.0,16.3,41.759248,-87.559768,quin0,15.0
726,2015,Campus,K-12 School,1912.0,1.0,147016.0,83.8,84.8,171.3,172.4,12321659.0,5860977.0,6460682.0,1521.0,10.3,42.01059222,-87.68459629,quin1,28.0
727,2015,Campus,K-12 School,1960.0,1.0,250000.0,78.59999999999998,82.0,131.6,135.2,19651965.0,5870220.0,13781745.0,1911.0,7.6,41.75293115,-87.68297148,quin3,73.0
728,2015,NonResidential,Office,1927.0,1.0,188368.0,68.5,71.7,137.2,140.6,12908340.0,5884557.0,7023783.0,1555.0,8.3,41.88651302,-87.63456426,quin4,92.0
729,2015,NonResidential,Office,1909.0,1.0,128486.0,76.09999999999998,78.3,176.0,177.1,9779520.0,5903872.0,3875648.0,1392.0,10.8,41.88417414,-87.64167983,quin3,76.0
730,2015,Multifamily Housing,Multifamily Housing,1969.0,1.0,275772.0,73.7,76.7,122.2,125.4,20311012.0,5914463.0,14396549.0,1953.0,7.1,41.94421223,-87.64214687,quin3,78.0
731,2015,NonResidential,Office,1900.0,1.0,111550.0,59.0,60.0,172.8,175.8,6581696.0,5916650.0,665046.0,1224.0,11.0,41.87923154,-87.62611436,quin3,72.0
732,2015,Multifamily Housing,Multifamily Housing,1965.0,1.0,367510.0,85.5,87.4,123.5,125.4,31433873.0,5921471.0,25512402.0,2545.0,6.9,41.88068367,-87.66808143,quin3,72.0
733,2015,NonResidential,Office,1990.0,1.0,59000.0,131.0,132.6,348.9,349.0,7727457.0,5966554.0,1760903.0,1292.0,21.9,41.8722729,-87.68061985,quin0,15.0
734,2015,Multifamily Housing,Multifamily Housing,1971.0,1.0,367000.0,83.5,87.5,121.7,125.9,30654184.0,5977087.0,24677097.0,2512.0,6.8,41.97403176,-87.65193469,quin3,75.0
735,2015,Multifamily Housing,Multifamily Housing,2002.0,1.0,283145.0,63.1,65.3,110.4,112.0,17853618.0,5983208.0,11870410.0,1833.0,6.5,41.89555767,-87.63738137,quin0,18.0
736,2015,NonResidential,Medical Office,1971.0,1.0,51497.0,127.2,133.3,376.9,393.3,6550285.0,5995116.0,555169.0,1234.0,24.0,41.7260348,-87.56740315,quin0,9.0
737,2015,NonResidential,Office,1968.0,1.0,65885.0,91.0,91.0,285.8,285.8,5997460.0,5997460.0,6267428.2,1205.0,18.3,41.877588,-87.66767199999998,quin1,25.0
738,2015,Multifamily Housing,Multifamily Housing,1920.0,1.0,299177.0,64.3,66.5,109.4,111.6,19229118.0,6002541.0,13226577.0,1909.0,6.4,41.87684325,-87.65816993,quin4,82.0
739,2015,Multifamily Housing,Multifamily Housing,1958.0,1.0,273143.0,122.1,121.7,174.5,173.4,33338157.0,6061742.0,27276415.0,2667.0,9.8,41.76342231,-87.55825319,quin1,33.0
740,2015,Multifamily Housing,Multifamily Housing,1966.0,1.0,288000.0,75.2,78.5,123.0,126.5,21665430.0,6067358.0,15598072.0,2048.0,7.1,41.95817169,-87.64856912,quin3,62.0
741,2015,NonResidential,Retail Store,1982.0,1.0,118816.0,125.6,131.4,239.0,244.0,14920463.0,6089263.0,8831200.0,1693.0,14.2,41.80188308,-87.70454381,quin2,46.0
742,2015,NonResidential,Senior Care Community,1997.0,1.0,91280.0,186.4,191.1,335.9,339.3,17014601.0,6121411.0,10893190.0,1809.0,19.8,41.80625486,-87.68314932,quin0,8.0
743,2015,Multifamily Housing,Multifamily Housing,1988.0,1.0,450000.0,64.2,67.3,95.8,98.3,28882368.0,6124468.0,22757900.0,2439.0,5.4,41.89320725,-87.61690824999998,quin4,88.0
744,2015,Multifamily Housing,Multifamily Housing,1949.0,2.0,341022.0,59.3,59.3,100.0,100.0,20235042.0,6147342.0,14087700.0,1983.0,5.8,41.89867711,-87.61881402999998,quin4,88.0
745,2015,Campus,K-12 School,1901.0,1.0,341821.0,65.8,70.2,106.9,112.1,22477697.0,6190347.0,16287350.0,2109.0,6.2,41.91836118,-87.64617038,quin4,87.0
746,2015,NonResidential,Office,1908.0,1.0,131093.0,78.0,80.0,180.9,182.9,10229111.0,6206135.0,4022976.0,1461.0,11.1,41.88673,-87.65889799999998,quin3,77.0
747,2015,Campus,K-12 School,1908.0,1.0,105300.0,73.2,74.7,200.2,203.6,7707170.0,6215879.0,1491291.0,1328.0,12.6,41.88727132,-87.70248474999998,quin1,40.0
748,2015,Multifamily Housing,Multifamily Housing,2003.0,1.0,300015.0,60.3,62.3,106.7,108.5,18095932.0,6225317.0,11870615.0,1881.0,6.3,41.87626053,-87.65105172,quin3,75.0
749,2015,Multifamily Housing,Multifamily Housing,1928.0,1.0,287158.0,86.6,91.3,136.5,141.3,24865467.0,6259246.0,18606221.0,2246.0,7.8,41.90981067,-87.62674615,quin2,53.0
750,2015,Multifamily Housing,Multifamily Housing,1984.0,1.0,292445.0,60.9,63.0,108.7,110.4,17799487.0,6267571.0,11531916.0,1872.0,6.4,41.898007,-87.6314,quin4,83.0
751,2015,Campus,K-12 School,2005.0,1.0,136289.0,96.1,98.7,197.4,199.1,13102898.0,6288524.0,6814374.0,1625.0,11.9,41.764373,-87.705686,quin0,20.0
752,2015,NonResidential,Medical Office,2011.0,1.0,53403.0,120.7,120.9,373.2,373.5,6444295.0,6299306.0,144989.0,1273.0,23.8,41.93972142,-87.66227322,quin0,15.0
753,2015,NonResidential,Office,1927.0,1.0,146600.0,43.3,46.9,135.9,147.3,6344413.0,6344413.0,6267428.2,1275.0,8.7,41.8857976,-87.62554084999998,quin4,90.0
754,2015,NonResidential,Hotel,1961.0,1.0,177769.0,128.2,131.6,209.8,211.9,22784594.0,6396514.0,16388080.0,2156.0,12.1,41.87155246,-87.62473009999998,quin2,54.0
755,2015,Multifamily Housing,Multifamily Housing,1972.0,1.0,288000.0,114.3,114.2,166.7,165.9,32931824.0,6428293.0,26503531.0,2699.0,9.4,42.01065387,-87.70793294,quin1,36.0
756,2015,Multifamily Housing,Multifamily Housing,2008.0,1.0,251501.0,88.9,92.9,146.8,150.0,22355168.0,6438420.0,15916748.0,2139.0,8.5,41.88022924,-87.64817386999998,quin1,38.0
757,2015,NonResidential,Retail Store,2002.0,1.0,126880.0,73.09999999999998,74.59999999999998,183.2,184.0,9277402.0,6461902.0,2815500.0,1448.0,11.4,41.73932767,-87.60676683,quin4,82.0
758,2015,Campus,K-12 School,1927.0,1.0,319900.0,65.4,66.3,110.9,112.1,20911319.0,6469879.0,14441440.0,2067.0,6.5,41.96501325,-87.71451268,quin4,83.0
759,2015,Multifamily Housing,Multifamily Housing,2004.0,1.0,294290.0,76.2,77.09999999999998,126.1,126.9,22433722.0,6478405.0,15955317.0,2149.0,7.3,41.92089131,-87.79110941,quin3,70.0
760,2015,Multifamily Housing,Multifamily Housing,1934.0,1.0,390000.0,65.8,68.1,103.9,106.3,25665252.0,6494084.0,19171168.0,2323.0,6.0,41.883288,-87.63414199999998,quin3,74.0
761,2015,NonResidential,Hotel,2008.0,1.0,102640.0,63.4,64.5,199.1,202.6,6507148.0,6507148.0,6267428.2,1307.0,12.7,41.84555045,-87.62731920999998,quin2,51.0
762,2015,Multifamily Housing,Multifamily Housing,1954.0,1.0,313704.0,87.2,90.8,135.0,138.7,27363538.0,6508714.0,20854824.0,2415.0,7.7,41.93904206,-87.63916168999998,quin2,57.0
763,2015,NonResidential,Retail Store,1996.0,1.0,128000.0,90.3,93.5,201.4,204.8,11559725.0,6526593.0,5033132.0,1579.0,12.3,41.73721633,-87.63117106,quin2,56.0
764,2015,NonResidential,Office,1919.0,1.0,162202.0,75.59999999999998,78.3,163.5,166.3,12261604.0,6528200.0,5733404.0,1616.0,10.0,41.88542351,-87.62666781999998,quin3,73.0
765,2015,NonResidential,Retail Store,2002.0,1.0,119178.0,85.2,87.6,204.5,207.0,10151275.0,6559580.0,3591695.0,1509.0,12.7,41.927702,-87.681329,quin2,59.0
766,2015,Multifamily Housing,Multifamily Housing,1965.0,1.0,326000.0,80.4,87.3,126.6,133.9,26197692.0,6578486.0,19619206.0,2364.0,7.3,42.00719264,-87.70847919,quin3,67.0
767,2015,Multifamily Housing,Multifamily Housing,1985.0,1.0,263120.0,98.8,102.5,156.0,158.9,25994956.0,6580721.0,19414235.0,2353.0,8.9,41.89525082,-87.63086103,quin1,24.0
768,2015,NonResidential,Medical Office,1985.0,1.0,59345.0,111.2,112.6,349.1,353.7,6597965.0,6597965.0,6267428.2,1326.0,22.3,41.71458844,-87.68148367,quin1,29.0
