,DataYear_2014,DataYear_2015,DataYear_2016,BuildingType_Campus,BuildingType_Multifamily Housing,BuildingType_NonResidential,PrimaryPropertyType_Bank Branch,PrimaryPropertyType_Courthouse,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Financial Office,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Multifamily Housing,PrimaryPropertyType_Office,PrimaryPropertyType_Residence Hall/Dormitory,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Supermarket/Grocery Store,PrimaryPropertyType_Wholesale Club/Supercenter,PrimaryPropertyType_Worship Facility,YearBuilt,NumberofBuildings,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Latitude,Longitude,ENERGYSTARQuintile,ENERGYSTARScore
1894,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9423055855957952,-0.06363862489939465,-1.1548844168246317,0.3414674169905096,0.505026540331299,-0.655968392582888,-0.5180383621299719,-0.8919015615157506,-1.922394804170462,-0.20736058493403098,-1.313432840940485,-0.8313551993453929,-1.5378629948357172,1.0075585792267934,quin2,51.0
1895,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21268469710222979,-0.06363862489939465,-1.284708532381741,-1.2277696269228342,0.0010898742601754394,-0.1679968163246318,-0.04043296986511795,-1.6853983540171653,-0.647673704257197,-0.04844109688272877,-1.1155699677473758,-0.11346323605459951,-1.212666358567978,1.0476790132612854,quin3,62.0
1896,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.024804891502797,-0.06363862489939465,-1.186328666292668,0.3026724564970137,0.3229457523863867,0.5542219165129268,0.6493854212976747,-0.9373712084753861,-0.4904408771581041,-0.8822434189673264,-0.7551618893912467,0.524844288733074,-1.212666358567978,1.0476790132612854,quin0,19.0
1897,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8873060483244607,-0.06363862489939465,-0.38785262847946345,0.7286602280579477,0.8055657301399658,0.23057080200206403,0.2907378468703754,-0.03543339903863907,-0.384987754995152,0.39757842797371296,-0.2621519376439561,0.11510104097041912,-1.212666358567978,1.0476790132612854,quin0,11.0
1898,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9423055855957952,-0.06363862489939465,-0.23424097726257936,0.1004993554136443,0.23943780410694074,-0.7317450922540283,-0.6409582295696609,-0.16784241786752416,-1.0004848167738634,0.40527407387332376,-0.5636839539856542,-0.8660924579882577,-1.212666358567978,1.0476790132612854,quin3,77.0
1899,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.612308361967788,-0.06363862489939465,-0.7550004309415659,1.1233676448532417,1.2399183681801824,-0.1111669587274106,0.01376956411261852,-0.19527180844624423,-2.096647414532445,0.47249725876795656,-0.7676430168461008,-0.34375620748108066,-1.212666358567978,1.0476790132612854,quin1,27.0
1900,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.46018261482323514,-0.06363862489939465,-1.186328666292668,-0.5341623913515055,-0.46643073872303137,-1.3322832149724688,-1.2948944377797182,-1.2979446442679947,-1.9213534196329372,-0.619568932670074,-1.6126116129201347,-1.4274614600017836,1.0538485428070352,-0.14097824588174349,quin4,95.0
1901,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.33731067561111544,-0.06363862489939465,-0.4998072321068531,0.015843622239412283,0.14255886311915936,-0.5631361331536482,-0.48026757882617566,-0.44294242030312364,-0.8551532987652378,0.0733508996210739,-0.6968274196115288,-0.6660543404173112,1.0538485428070352,-0.14097824588174349,quin3,70.0
1902,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.33731067561111544,-0.06363862489939465,-0.522361850565028,0.23562726786036997,0.3017682749090212,-0.6154217050630515,-0.5617738404736338,-0.36911729857885933,-1.186042574030073,0.22627754758357482,-0.7563245784929551,-0.763612921568601,1.0538485428070352,-0.14097824588174349,quin4,84.0
1903,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1073041974097988,-0.06363862489939465,-1.1988842299870734,0.5125638778944889,0.6268599378445221,-0.35957108919089775,-0.26341556263795035,-0.8580569172331336,-1.6030978398405782,-0.2141434283187101,-1.2152676969422673,-0.5131943195784444,1.8951946168424718,-0.26793860732437236,quin3,72.0
1904,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.062312989254442834,-0.06363862489939465,-0.9704429726255218,0.7022609293597322,0.7520843722832679,-0.033535304742457576,0.004262301446215986,-0.5710279236924449,-1.127091335813897,0.00038219796904993716,-0.8761261261402049,-0.1624313921945154,1.6045808364659042,-0.23371296037705097,quin1,33.0
1905,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.11731252652577737,-0.06363862489939465,-1.0128893411685098,0.6837987123818268,0.8131025872016364,-0.01834560970952797,0.08443156227677612,-0.6168464076850433,-1.1175130677026277,-0.05215735525155341,-0.9027020432454171,-0.13779981610975442,1.3257758616450337,-0.1929765412397109,quin3,70.0
1906,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9001789129939114,-0.06363862489939465,-1.2965202449206332,-0.5592713285580126,-0.5548169597334179,-0.9768951992866282,-1.0205858062075586,-1.408210124110023,-1.4871937720960764,-0.854220699704821,-1.5286321057051588,-1.0492867123637715,1.598027523553352,-1.0355947530925498,quin4,96.0
1907,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4876823834589024,-0.06363862489939465,-0.21159112033737582,-3.322389848737729,-3.4217841279412307,-2.9448916752313608,-2.9492375127541863,-1.9672366449519625,-1.1421310417860657,-0.04844109688272877,-1.6746881015842632,-2.74566253993811,-1.5378629948357172,1.0075585792267934,quin4,100.0
1908,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5976814580015715,-0.06363862489939465,-0.6926245571566507,-0.4364754671547533,-0.4104726709222308,-0.4810536242365368,-0.49907072901545496,-0.8114764900637566,-0.640371400935166,-0.5072616367320352,-0.7934131845854174,-0.5131943195784444,-0.9443075601508367,0.8625617203968053,quin3,62.0
1909,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5976814580015715,-0.06363862489939465,-1.3414458014953263,1.252989638835568,1.3372415767131374,0.9034941771184101,0.9447305135926226,-0.6671869692737824,-0.7214277884946388,-0.25306081515333867,-0.765289416993901,0.7895536049260856,-0.14117811929769308,0.06859843439850796,quin1,30.0
1910,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2998025778594697,-0.06363862489939465,-1.3523529310022524,0.40776781262411915,0.41471494182552743,-0.3725483892922433,-0.3821061620513209,-1.0418073809682518,-1.5995289668763997,-0.4078415789303866,-1.341700314814661,-0.5131943195784444,1.8951946168424718,-0.26793860732437236,quin4,86.0
1911,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6251812266372387,-0.06363862489939465,-0.28346618294144943,-0.15779361298989444,-0.2354569204787067,0.34018846637282,0.3002585273882367,-0.3234066892116619,0.161455313222609,-0.5970284635078051,-0.0820366643399697,0.3399823443613169,0.557034700706568,-0.9408365214608313,quin1,39.0
1912,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.4923009583091404,-0.06363862489939465,0.08401295080910148,-1.4588079444264854,-1.4358076142739749,-1.5708188914434285,-1.6291442132642158,-0.5543206617663605,-0.5307346637048251,-0.20571016493733324,-0.6099349311029524,-1.5709620163221492,-0.22124441630680428,0.5620978759419754,quin4,99.0
1913,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2851756738932532,-0.06363862489939465,0.40339478348124735,-1.4265769135584223,-1.451285601421048,-1.2370620357514228,-1.2825392390844683,-0.25385679044647114,-0.03528265750827644,-0.13579930760189005,-0.1866403334462929,-1.2087473241559503,0.8422630720167176,-0.06847991771370317,quin4,85.0
1914,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.065177524807915,-0.06363862489939465,-0.8325306399296906,0.5740107805865793,0.6552997788447311,0.116242295643992,0.17310458398710402,-0.5015340164782758,-0.7311213672353524,-0.03815356358966102,-0.6798229473541835,0.026735808335034788,-0.512117730871449,-0.3205526852909925,quin2,49.0
1915,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9001789129939114,-0.06363862489939465,-1.2965202449206332,-0.6177532722117323,-0.6252656253527229,-1.0339810783335426,-1.0916122260505388,-1.4333983445459217,-1.5093108493196101,-0.8764701198455541,-1.5526867903749029,-1.0879941711878887,1.598027523553352,-1.0355947530925498,quin4,97.0
1916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0798044287741315,-0.06363862489939465,-1.3208664286283602,0.14821152269457907,0.2418675275577959,-0.6337555784058605,-0.5653110867790206,-1.1246427854190135,-1.6944007953986429,-0.4776701334866456,-1.426818913590383,-0.763612921568601,0.8422630720167176,-0.06847991771370317,quin3,65.0
1917,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5701816893659042,-0.06363862489939465,-0.6170980571718624,-0.20956674437469133,-0.23846507186231256,0.021184049798532917,0.020535034513340742,-0.6464925119322845,-0.28431239487352533,-0.5759645533785553,-0.5056669455278897,0.004030766020169395,0.5517142498518395,-2.0472291929045574,quin1,37.0
1918,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.652680995272906,-0.06363862489939465,0.7420226198298661,-1.005267122612517,-1.0582295736592346,-0.5069052192837069,-0.5670818761827363,0.2335819235398214,0.5914677693133201,-0.03598009692896559,0.4174482498891541,-0.4839552518707145,0.3099005126164193,0.43010858944319913,quin2,48.0
1919,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.175176599350584,-0.06363862489939465,-1.186328666292668,0.4286646415680656,0.4481803075795488,0.11236578991209636,0.09620533692934323,-0.8826158920670985,-0.9050920267048701,-0.4445168031620521,-0.969137754099481,0.026735808335034788,-1.6168913044219673,-1.1913255876946804,quin1,35.0
1920,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.955178450265246,-0.06363862489939465,-1.0491221649155253,0.5081089963368323,0.6268599378445221,-0.14449672468110647,-0.05507213866459366,-0.7257332867682251,-1.1497223619345498,-0.16527267582312427,-0.983375963071544,-0.2640565749558569,-0.5666200596882475,0.49628628677963577,quin2,56.0
1921,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5701816893659042,-0.06363862489939465,-1.3684316641574104,-0.4536070601623651,-0.3942773777341946,-0.02799913133230162,0.07917818234949674,-1.4311964570372426,-0.7988448255917456,-1.4857665711063481,-1.1493175537315306,-0.018930835874149794,-1.60255196586838,0.2911087768974779,quin4,82.0
1922,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5701816893659042,-0.06363862489939465,-0.8660576122746078,0.4969324977860838,0.5371769772717114,1.0160480049202512,1.1110847434735203,-0.5652768862978242,-0.0022599453777908222,-0.9013665008935219,-0.2823229968937447,0.9958837465552925,-1.60255196586838,0.2911087768974779,quin0,6.0
1923,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9826782189009131,-0.06363862489939465,-0.9985119130485689,0.3002250979804848,0.40344761211895824,-0.051628750690330495,0.012413933243618839,-0.7699211411508851,-0.8520588708855364,-0.3234899821272911,-0.8835532723891472,-0.13779981610975442,-1.804729397006958,1.6756173046779927,quin2,60.0
1924,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9276786816295787,-0.06363862489939465,-0.4299816087178073,0.4124285922170066,0.48333325467817323,-0.03769697889031434,-0.012133478029632194,-0.2091865408262027,-0.49151982666264543,0.22659190519490602,-0.4079771782244247,-0.13779981610975442,-0.9443075601508367,0.8625617203968053,quin2,44.0
1925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7351803011799078,-0.06363862489939465,-1.2251474084140246,0.4766718065583965,0.541428994173211,0.01442115914445584,0.0606904692173743,-0.8976032183464814,-1.0632180798163993,-0.39392122663837786,-1.0513309268237592,-0.08941466962707816,-0.9443075601508367,0.8625617203968053,quin1,40.0
