,YearBuilt,NumberofBuildings,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Latitude,Longitude,DataYear_2014,DataYear_2015,DataYear_2016,BuildingType_Campus,BuildingType_Multifamily Housing,BuildingType_NonResidential,PrimaryPropertyType_Bank Branch,PrimaryPropertyType_Courthouse,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Financial Office,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Multifamily Housing,PrimaryPropertyType_Office,PrimaryPropertyType_Residence Hall/Dormitory,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Supermarket/Grocery Store,PrimaryPropertyType_Wholesale Club/Supercenter,PrimaryPropertyType_Worship Facility
1462,0.6266516387383415,-0.1859171842970881,1.0287224156609545,-0.7297600674719626,-0.7790783677375448,-0.028820402116033962,-0.03386108091289475,0.30083494080858686,1.0552057998045603,-0.7037920243624456,0.7131728544414986,-0.0012030055147127224,1.4959071632270438,-3.7519458447807774,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1463,-1.1714289310335597,-0.1859171842970881,-0.6521542336057087,-1.17874632961384,-1.2191483824620357,-1.1948299594936242,-1.2358147995478093,-0.6697919520813808,-0.5767022030915017,-0.6308831200232754,-0.612587558670099,-1.1791932826814477,0.5780408864079776,0.00927917618586275,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1464,-0.3415455911388361,-0.1859171842970881,-0.6586838833706737,0.36825584093441094,0.5017224213859738,-0.3937702112690898,-0.3443401744733201,-0.5578050905226742,-0.5704298011609927,-0.40021653587503075,-0.567229539277518,-0.48922754891236003,-1.2229355665918482,1.0622101211051647,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1465,-0.3415455911388361,-0.1859171842970881,-0.6586838833706737,0.5127316183563022,0.6549806354691299,-0.20570415362754293,-0.14042816253099435,-0.5472159378352706,-0.5554800525843185,-0.3972634599001219,-0.5544275187864139,-0.304114791071873,-1.2229355665918482,1.0622101211051647,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1466,0.18404719079448892,-0.1859171842970881,2.6813740391025744,-0.00515847609447748,-0.10912103188831976,0.09825125845257877,0.026595244235835033,2.378246996297674,1.9379876266016887,2.5684543159840714,2.0277540383918504,0.04928229207814747,0.061996743209710554,0.6467618533344235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1467,0.26703552478396125,-0.1859171842970881,2.5007841439292737,-0.0673941955992921,-0.07409058295502707,0.10231755159077444,0.0850022024303707,2.1263539694873566,1.8929278838549166,2.0902696753352656,1.9045821730095234,0.06611072460910077,0.05094909758706337,0.65723064872027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1468,-0.3415455911388361,-0.1859171842970881,-0.6586838833706737,0.9528270634260628,1.0972400532519513,0.42762100264642305,0.5122952123798671,-0.514650215859744,-0.502589816318126,-0.3972634599001219,-0.510992807636628,0.30170878004244783,-1.2229355665918482,1.0622101211051647,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1469,0.26703552478396125,-0.1859171842970881,4.792562804093528,-0.0496125614550594,-0.13101506247162778,-0.2870300163914551,-0.32589587188557223,4.9141945405364185,3.3654367768903626,4.847161565355439,4.5709685691926545,-0.32094322360282657,0.025889272063531213,0.6887250993755835,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1470,0.7373027507243047,-0.1859171842970881,4.792562804093528,-0.36079115897913283,-0.4353420875796092,0.5048805722721396,0.4723325567730796,4.9141945405364185,5.007453173415964,-0.6591522523188043,5.13804398390423,0.5204784029448414,-0.053168083001239125,0.41770445427569697,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1471,0.7649655287207955,-0.1859171842970881,3.09657780202341,-0.6164021498024788,-0.6367671689460428,0.1450136295418282,0.18234713275459652,1.656692630208162,3.271271724434504,-0.3520264683891799,2.529877730987371,0.16708131979482085,-0.0918895771703692,0.39687155556305453,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1472,0.26703552478396125,-0.1859171842970881,3.7540261070823857,0.18154868241996672,0.10325106476976798,0.49776455928029734,0.538936982784392,3.721735087516424,3.876990844577908,-0.6499341481653985,3.6727435508856856,0.4699931053519814,-0.05102652088130909,0.6040786954255598,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1473,0.5160005267523784,-0.1859171842970881,3.319469172596662,-0.5208258662772275,-0.5513804496711415,0.26700242368769644,0.29301294828108465,1.9734295718100936,3.7355630046391806,-0.6563515081196487,2.923054025412902,0.28488034751149455,-0.019129846255800897,0.5106016189018612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1474,1.096918864678685,-0.1859171842970881,3.694160966643091,0.2482298104608396,0.16455435040303032,1.3872661832605861,1.3617578148933742,3.8017728822836006,5.007453173415964,-0.7169126085031975,5.13804398390423,1.3619000294925092,-0.05654568223871836,0.5444497933873332,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1475,0.8202910847137771,-0.1859171842970881,2.3306963298005443,-0.8275590552652429,-0.8732226992457692,-0.17114066195288022,-0.1773167677064907,0.8857014322698362,1.9894417305031984,-0.6832348299623554,1.4841389773502012,-0.15265889829329302,-0.04451146246442489,0.3139447700086083,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1476,-1.0331150410511059,-0.1859171842970881,1.6911977314176438,0.2526752189968979,-0.19231834810489012,0.3076653550696525,-0.22496454939150626,1.7960161292749819,1.3856740568673491,2.05184803652985,1.4861624578973085,0.25122348244958764,0.10108904851397718,0.6365166062869262,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1477,0.6543144167348324,-0.1859171842970881,4.24948172447857,-0.48303989372073314,-0.5054029854461946,0.3381625536061196,0.37806167688014525,2.6684836949952087,4.914529273240749,-0.3520264683891799,3.879439083603556,0.35219407763530775,-0.017609460453538464,0.29957609276962593,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1478,1.1522444206716667,-0.1859171842970881,2.51863549604822,-0.4096906528757727,-0.4703725365129019,0.42965414921552075,0.4180243324869327,1.6188421905536052,3.1788571447564635,-0.6815481654336532,2.4612997714552134,0.43633624029007456,-0.015078441382921458,0.2755494704084332,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,-0.9501267070616335,-0.1859171842970881,4.121975969444713,-0.13185261937213572,-0.21202297562986747,-0.06541704035979437,-0.10251487387840126,3.3715030655326674,2.6392172535065335,0.9315290178979484,2.8154890050424215,-0.08534516816947951,-0.09135877290947515,0.44901723341610644,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1480,-0.9224639290651427,-0.1859171842970881,1.2046022203761801,-0.19408833887695065,-0.16823491446325145,0.16636166851735537,0.20489016925073292,0.8941857891192831,1.1151069783514074,0.48334217280388625,0.9762653944871584,0.15025288726386757,-0.015523384671251132,0.3260794008109903,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1481,-2.056637826921265,-0.1859171842970881,4.211030556783123,-0.3385641162988419,-0.3433871591297155,-0.23416820559491203,-0.25006929458038574,2.973834695612335,2.371720023195488,3.269316780990151,2.5102439593421724,-0.2536294934790131,-0.0033998454265173846,0.5587072096534803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1482,1.1799071986681573,-0.1859171842970881,3.7902205841059238,-0.3807954973913945,-0.4200162661712935,0.46930050731292794,0.4877028089295363,2.5740345396485194,4.711393015453028,-0.6568544947441243,3.724392390989075,0.4699931053519814,-0.03868629921724356,0.39068528124320956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1483,0.7649655287207955,-0.1859171842970881,1.4265775275326151,0.741670157963299,0.6965792935774149,2.0795525900383884,2.127196372284919,2.0304673123059995,3.8523246634192443,-0.6930258556253441,3.0135897540503023,2.0350373307306437,0.0041578749577284415,0.33430326999731824,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,1.3182210886506114,-0.1859171842970881,4.792562804093528,-0.13629802790819395,-0.2295382000965138,0.15619593567186635,0.1495572614874887,4.288546153060652,4.4348519268366,-0.5833379288401219,4.216418715309922,0.15025288726386757,0.019205950199714696,0.7220194323387826,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1485,1.1799071986681573,-0.1859171842970881,1.754887771300851,-0.6541881223589735,-0.71120687292929,0.09011867217618773,0.07578005113649662,0.7941820140382975,1.870461685412305,-0.3520264683891799,1.3794188504221887,0.11659602220196097,-0.02883709834238237,0.5383400879659203,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1486,0.6266516387383415,-0.1859171842970881,2.457762221398351,0.3326925726459452,0.3616006256528024,0.8139188507750058,0.8381445580967495,2.687439589915033,3.1776789145147473,1.599677324511799,2.8713450819269255,0.7729048909091417,0.024115212950246427,0.47911558466697896,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1487,1.0692560866821943,-0.1859171842970881,3.5598086416046306,0.17932597815193774,0.08354643724479065,0.6095876205806765,0.618862293997967,3.5271597557176615,4.0609869546274195,-0.3520264683891799,3.70634134175201,0.5877921330686549,-0.01906082666488958,0.3903083898295775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1488,0.8202910847137771,-0.1859171842970881,2.460046232780573,-0.3963544272675983,-0.46161492427957856,0.46218449432108577,0.44056736898306914,1.598631828311163,3.1769747353352096,-0.3520264683891799,2.452424505293149,0.4699931053519814,0.020088919780408557,0.5040347581542162,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1489,0.5436633047488691,-0.1859171842970881,2.8496450259954456,-0.8586769150176502,-0.9257683726457083,-0.20265443377389614,-0.24084714328651166,1.1009280032481108,2.368650174990591,-0.3520264683891799,1.7885626101550902,-0.1694873308242463,-0.030238842625722986,0.3884015573979899,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1490,-1.1714289310335597,-0.1859171842970881,-0.6825895048951274,1.1750974902289724,-0.19231834810489012,-0.09286451904261461,-0.22496454939150626,-0.534408040200333,-0.5848596268274733,-0.33134854609562747,-0.5666685743733694,-0.2536294934790131,-1.819123033232365,1.698785056515046,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1491,0.23937274678747048,-0.1859171842970881,2.5600919418781696,-0.09628935108367029,-0.09817401659666576,0.32088080776878836,0.32375345259399807,2.131569039756352,2.544966289131439,1.2449141541826942,2.287781305925556,0.30170878004244783,-0.0726591252393515,0.33021576355133414,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1492,0.32236108077694287,-0.1859171842970881,3.348696048868907,0.6349803530979025,0.6265183957108291,0.7417421475720338,0.7510464625434947,4.186597278113132,3.5063138533968865,4.366208741188299,3.6396866904626473,0.6551058631924683,-0.048958489436499546,0.47541974969042383,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1493,-1.558707822984431,-0.1859171842970881,0.9239556878211578,0.4060418134909053,0.4404191357527111,0.666515724515415,0.6957135547802505,1.1462038639963996,1.1635894210255868,0.9572977167031355,1.1014607404165928,0.6046205655996081,0.004272606870193175,0.48018631757276176,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1494,0.35002385877343367,-0.1859171842970881,4.792562804093528,-0.6164021498024788,-0.6148731383627347,-0.46289719461841494,-0.4673021917249738,4.55231104145311,3.898748268562735,4.630919457309387,4.009683113670326,-0.47239911638140675,-0.07143316287708817,0.5361503816955436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1495,0.7373027507243047,-0.1859171842970881,2.9825821382396582,-0.45192203396832564,-0.5251076129711719,0.35747744601254877,0.32375345259399807,1.8732844421374804,3.5502782023120583,-0.6266150603113799,2.7762414962128874,0.36902251016626136,0.0428894438819307,0.534565631305576,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1496,0.07339607880852575,-0.1859171842970881,3.3914912095042262,-0.3296732992267254,-0.30397790407976116,-0.21078702005028746,-0.21420537288198674,2.3876887759408874,1.9501642326691029,2.5726023033866823,2.038492509414122,-0.2368010609480598,0.007941321418966526,0.5106356951407157,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,0.8202910847137771,-0.1859171842970881,2.329950474408981,-0.7675460400284574,-0.8228664289041608,-0.07253305335163657,-0.08919398867613867,0.9719964669642089,2.1592514881952103,-0.3520264683891799,1.6165867981118414,-0.051688303107572615,0.04435434334644358,0.5035400368536723,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1498,0.7649655287207955,-0.1859171842970881,2.1360553933129274,-0.3807954973913945,-0.19231834810489012,0.4825159600120638,-0.22496454939150626,1.3892863176368884,2.8338235957424422,-0.3520264683891799,2.171641536305948,0.48682153788293475,-0.029827732470084037,0.44518221958393306,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1499,0.57132608274536,-0.1859171842970881,4.792562804093528,-0.42524958275197644,-0.4988347762712022,0.4022066705327005,0.36883952558627114,4.336375751254056,5.007453173415964,-0.5918390247128031,5.13804398390423,0.4195078077591212,-0.029500077375360003,0.36035475995484595,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1500,0.32236108077694287,1.3810385831271168,4.621152667585617,0.2682341488731016,0.2608880849695857,0.17042796165555074,0.15775472930426573,4.781228548529174,3.0932803076349464,5.645083421415178,3.6267844976672308,0.09976758967100736,0.06216019483334396,0.6650523772310889,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1501,-1.2267544870265414,-0.1859171842970881,1.8547121826449064,0.0993086245028901,0.08354643724479065,0.6177202068570675,0.6168129270437726,1.7737386284697467,2.308064763109903,0.7927220146025147,2.0117465041627547,0.5877921330686549,0.0038428508993243364,0.3225828913044611,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1502,0.5436633047488691,-0.1859171842970881,1.9467583877626626,-0.7697687442964863,-0.8381922503124764,-0.07659934648983223,-0.11378639212646946,0.7630894329286974,1.8153102575036693,-0.3520264683891799,1.3356635878986034,-0.051688303107572615,0.0380045409869833,0.39320651236860743,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1503,0.5436633047488691,-0.1859171842970881,1.9163586333966518,-0.7008649119875845,-0.7177750821042823,0.024041408680509108,0.06553321636552548,0.8323869946406588,1.9325106844218383,-0.3520264683891799,1.4303664843953923,0.04928229207814747,-0.01836491671606306,0.4250641007750181,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1504,0.4883377487558876,-0.1859171842970881,1.6360563417915814,-0.9475850857388141,-0.9826928521623093,-0.3297260943425089,-0.3248711884084749,0.3962607739371888,1.2241947787519722,-0.3520264683891799,0.8486458787933682,-0.304114791071873,-0.04782485393429173,0.5183139339464912,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1505,0.7373027507243047,-0.1859171842970881,1.1518104118370927,-0.9186899302544359,-0.9607988215790012,-0.29007973624510164,-0.2910566336642703,0.19937745980298124,0.904435093729332,-0.3520264683891799,0.5860341658084071,-0.2536294934790131,0.040849381160286524,0.4103719045446075,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1506,0.18404719079448892,-0.1859171842970881,0.8810375839894273,-0.15852507058848492,-0.16823491446325145,0.16534509523280624,0.14238447714780902,0.6625412413992579,0.8155777675027022,0.3826111500796889,0.7121110280157888,0.13342445473291425,0.13002585031484137,0.7257626866598891,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1507,0.4606749707593968,-0.1859171842970881,1.9526815177586643,-0.596397811390217,-0.6499035872960276,0.17042796165555074,0.1608287797355569,0.9854481982473601,2.1729054897080013,-0.711429101632199,1.6297494388984695,0.18390975232577417,0.056021661591950746,0.7145782902557638,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1508,0.1563844127979981,-0.1859171842970881,1.847133417603897,-0.03183092731082638,-0.008408491205103051,-0.22196932618032533,-0.19166233638585006,1.6070895299448125,0.7145223516084009,1.4481673973522173,-0.3742676294808553,-0.2536294934790131,0.00822897823238474,0.4164448651056766,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1509,0.5160005267523784,-0.1859171842970881,1.5671070651729946,-0.4941534150608786,-0.5097817915628562,0.31884766119969066,0.3698642090633682,0.8568931571968121,1.972311329055074,-0.3520264683891799,1.4630627245229066,0.33536564510435446,-0.06833389754530536,0.3639032049337706,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1510,0.5160005267523784,-0.1859171842970881,4.792562804093528,-0.6719697565032061,-0.7177750821042823,0.06368776677791606,0.061434482457136966,2.5560570417554147,4.72242974521556,-0.7097037753555099,3.723931598389239,0.08293915714005407,0.0370307482409347,0.6471071318519798,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1511,0.07339607880852575,-0.1859171842970881,1.5804505000901867,0.30157471289353804,0.22804703909462368,0.027091128534155642,-0.005169943554175441,1.7391568026476727,0.7299458499912425,2.791875696828181,1.0758566994343848,-0.051688303107572615,0.09090407259260175,0.6588437275498588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512,-2.056637826921265,-0.1859171842970881,-0.1486335425249319,-0.6186248540705078,-0.5426228374378183,-0.8085321113650416,-0.783929386147982,-0.32093692060577644,-0.43448411917781643,-0.07346763506279057,-0.3967162428772277,-0.8257961995314272,-0.10694742642844474,0.620193882550224,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1513,-1.6693589349703941,-0.1859171842970881,2.037777334172625,-0.4941534150608786,-0.5491910466128106,-0.09794738546535911,-0.07894715390516753,1.1712597031703063,1.5757484970277191,-0.7169126085031975,1.3503889166325023,-0.08534516816947951,-0.01844972510218731,0.5420833422870267,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1514,0.5989888607418508,-0.1859171842970881,1.182207434132072,-0.8431179851414466,-0.8644650870124461,-0.1823229680829181,-0.15374904773325695,0.28378789488329326,1.0387136069660763,-0.7169126085031975,0.6969850100646411,-0.15265889829329302,0.019037837122166976,0.6179686630908928,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1515,-1.282080043019523,-0.1859171842970881,-0.6814256426357653,-0.19853374741300858,-0.13539386858828945,-0.7200902356092872,-0.7019547079802129,-0.6177969670137502,-0.5810205506266058,-0.5142879819675344,-0.5964798521366912,-0.7753109019385671,1.333189944083987,-0.1955093718255214,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1516,-1.3374055990125047,-0.1859171842970881,1.0918878979061393,-0.5608345431017513,-0.5601380619044646,-0.3724221722935626,-0.3884015639884961,0.484531824451027,0.48192920019912056,0.4411191793470597,0.4486378332137424,-0.3714285211956865,-0.005198414764877949,0.4850912431964584,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1517,1.096918864678685,-0.1859171842970881,0.42058252857607475,-0.17408400046468867,-0.24267461844649849,0.7427587208565827,0.726454059093164,0.276552097355787,0.9950361436998769,-0.6765600203297133,0.6686562824051402,0.7392480258472351,-0.04905367331667886,0.2710522279810601,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1518,0.7926283067172863,-0.1859171842970881,1.1361091996198314,-0.7875503784407192,-0.8228664289041608,-0.10201367860355479,-0.09021867215323602,0.30897389002523973,1.081686891052737,-0.3520264683891799,0.7318449719652996,-0.08534516816947951,-0.018959477636095165,0.41280076032338964,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519,0.2117099687909797,-0.1859171842970881,0.9866375934937908,-0.025162814506739156,-0.04124953708006506,0.07995293933069872,0.056311065071651394,0.8594403997170973,0.694855990554648,0.9612366554393853,0.717219815535713,0.032453859547194173,-0.03851893798715307,0.4139443671137281,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520,1.1245816426751758,-0.1859171842970881,1.3057161692470405,-0.7564325186883119,-0.809730010554176,-0.05728445408340304,-0.07177436956548784,0.42911450679292196,1.277552775674993,-0.3520264683891799,0.8924612446995408,-0.03485987057661932,0.02726831055547972,0.3824977463600958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521,0.10105885680501654,-0.1859171842970881,1.329539828640553,-0.7075330247916717,-0.7199644851626131,-0.36530615930172045,-0.3771300457404279,0.49162734433735705,0.7451499665532103,0.11050429863952345,0.6052472137754941,-0.3546000886647332,-0.05419104656693073,0.32832104255405403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522,-1.4480567109984677,-0.1859171842970881,0.5791054860290314,1.2528921396099908,1.322748568260024,0.759023893409365,0.8125274711693216,1.3165913177777897,0.4840270076677388,1.582831055489757,0.7687885177956526,0.6214489981305618,-0.05501356761708468,0.6187111555986925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1523,0.6266516387383415,-0.1859171842970881,1.3349465972116268,-0.9475850857388141,-1.0023974796872863,-0.32870952105796003,-0.35253764229009715,0.2590260659511048,1.0013108477658677,-0.3520264683891799,0.665591009893186,-0.304114791071873,-0.05740158531319554,0.429670346111742,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1524,0.29469830278045206,-0.1859171842970881,1.0902145043994276,-0.4852625979887621,-0.5054029854461946,0.2741184366795389,0.3135066178230269,0.5496054923636008,1.3836765856355941,-0.6045414997085052,1.0008276435045191,0.28488034751149455,-0.038232033021192095,0.4259279129048951,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1525,-0.009592255180946625,-0.1859171842970881,1.059693172872521,-0.42524958275197644,-0.4046904447629779,-0.4374828625046924,-0.45603067347690557,0.5807583245597612,0.27301208237709923,0.9208244740735412,0.36349137454834074,-0.4555706838504533,0.04452756898627311,0.5651135425765089,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1526,0.26703552478396125,-0.1859171842970881,0.16227887291556448,0.9194864994056263,0.913330196352164,0.9206590456526405,0.9293413875583924,0.5579197990136368,0.39759380312518217,0.708458663990878,0.4275415459255852,0.8233901885020019,0.17514180657865186,0.6547884498360828,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1527,0.7649655287207955,-0.1859171842970881,2.343834859390384,0.4082645177589346,0.3353277889528327,1.0446809863676063,1.0359084691764926,2.6758784133112923,3.525208535939361,1.1185180562965167,3.0700668992215414,0.9916745138115355,0.08417398582079168,0.7315076121016858,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1528,0.04573330081203496,-0.1859171842970881,1.329539828640553,-0.41413606141183096,-0.4134480569963012,-0.12641143743272848,-0.12813196080582911,0.779248922182562,0.9079266823632146,0.5102835581425387,0.8109610579111045,-0.1358304657623394,-0.0350088632387142,0.3274640046166725,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1529,-0.009592255180946625,-0.1859171842970881,1.0144008993145333,0.22600276778054865,0.19739539627799235,0.12671531041994813,0.1188167571745753,1.093320458482171,0.6275844128541996,0.5486550477114502,0.7663843824921589,0.06611072460910077,-0.08601915271000195,0.4877937352796305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1530,0.4883377487558876,-0.1859171842970881,0.9908941601606592,-0.22076079009329955,-0.27113685820479916,0.6939632031982352,0.6998122886886391,0.7012564722662176,1.6912368051049038,-0.68501275653351,1.2389171763938445,0.6887627282543749,1.053435731929527e-05,0.38300457909523883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1531,0.23937274678747048,-0.1859171842970881,2.679371431036583,-0.0585033785271756,-0.04124953708006506,0.22430634573664265,0.23768004051784045,2.291056777686388,2.348123147997204,1.843717258891324,2.234008812970747,0.18390975232577417,-0.058830396102645996,0.36143986235900416,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1532,0.32236108077694287,-0.1859171842970881,0.9561176280023999,-0.920912634522465,-0.9870716582789709,-0.2921128828141996,-0.3310192892710578,0.10621266061457053,0.7531254361553191,-0.3520264683891799,0.46176040507864546,-0.2536294934790131,-0.057679317740926175,0.38305446178198543,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1533,0.23937274678747048,-0.1859171842970881,0.8204675692240403,-0.27632839679402693,-0.2623792459714758,-0.014588376132349277,-0.02361424614192361,0.5254477634218438,0.6089089592564146,0.3616131668657022,0.5385925624861314,-0.03485987057661932,-0.08869512795840707,0.36825531542816464,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1534,-0.06491781117392821,-0.1859171842970881,-0.2137825083388885,1.6218610481028213,1.5832875322013895,0.8403497561732775,0.8555641772074003,0.2598396148090003,-0.19142432678644986,-0.31324124023640243,-0.01387773025671939,0.7224195933162818,0.07162805870941523,0.5248557507112618,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1535,0.6543144167348324,-0.1859171842970881,0.78522931706148,-0.7053103205236426,-0.7484267249209137,0.0189585422577646,0.01942245989615535,0.18444204793573368,0.8801783779413244,-0.3520264683891799,0.5661199117111343,0.032453859547194173,0.008280855702553255,0.381291529612571,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1536,-0.9777894850581242,-0.1859171842970881,-0.38229391748251973,-0.5541664302976641,-0.6061155261294116,-0.06135074722159871,-0.10763829126388684,-0.4497933056814501,-0.25029378443247097,-0.5903037410674886,-0.3385562029935427,-0.051688303107572615,-0.0020857665495316617,0.4633908373403544,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
